True persona,True name,True surname,Text,Correct,Predicted persona,Predicted surname,Predicted name
http://dati.camera.it/ocd/persona.rdf/p36660,GIANCARLO,GALAN,GALAN ,True,http://dati.camera.it/ocd/persona.rdf/p36660,GALAN,GIANCARLO
http://dati.camera.it/ocd/persona.rdf/p50258,GIUSEPPE,GALATI,GALATI F F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p50258,GALATI,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p305692,ADRIANA EDEN SUSANNA,GALGANO,GALGANO C F F F C F F C F F F C F 1 1 1 1 ,True,http://dati.camera.it/ocd/persona.rdf/p305692,GALGANO,ADRIANA EDEN SUSANNA
http://dati.camera.it/ocd/persona.rdf/p305706,CARLO,GALLI,GALLI CARLO F F A F F F F C F F F F F GALLI GIAMPAOLO F C F F C F F F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305696,FILIPPO,GALLINELLA,GALLINELLA F F F F A F A F F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p305696,GALLINELLA,FILIPPO
http://dati.camera.it/ocd/persona.rdf/p305900,LUIGI,GALLO,GALLO LUIGI F F F F F A F A F F A F A GALLO RICCARDO F F A C C C A A F F A C F ,True,http://dati.camera.it/ocd/persona.rdf/p305900,GALLO,LUIGI
http://dati.camera.it/ocd/persona.rdf/p303065,GUIDO,GALPERTI,GALPERTI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p303065,GALPERTI,GUIDO
http://dati.camera.it/ocd/persona.rdf/p305936,PAOLO,GANDOLFI,GANDOLFI F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305936,GANDOLFI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p302899,LAURA,GARAVINI,GARAVINI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302899,GARAVINI,LAURA
http://dati.camera.it/ocd/persona.rdf/p300639,DANIELA,GARNERO SANTANCHE',GARNERO SANTANCHE’ C C A A C F F A C F ,True,http://dati.camera.it/ocd/persona.rdf/p300639,GARNERO SANTANCHE',DANIELA
http://dati.camera.it/ocd/persona.rdf/p302956,VINCENZO,GAROFALO,GAROFALO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302956,GAROFALO,VINCENZO
http://dati.camera.it/ocd/persona.rdf/p306206,DANIELA MATILDE MARIA,GASPARINI,GASPARINI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306206,GASPARINI,DANIELA MATILDE MARIA
http://dati.camera.it/ocd/persona.rdf/p305580,RENATE,GEBHARD,GEBHARD C F F F C F F C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305580,GEBHARD,RENATE
http://dati.camera.it/ocd/persona.rdf/p301449,MARIASTELLA,GELMINI,GELMINI ,True,http://dati.camera.it/ocd/persona.rdf/p301449,GELMINI,MARIASTELLA
http://dati.camera.it/ocd/persona.rdf/p302918,FRANCANTONIO,GENOVESE,GENOVESE ,True,http://dati.camera.it/ocd/persona.rdf/p302918,GENOVESE,FRANCANTONIO
http://dati.camera.it/ocd/persona.rdf/p300637,PAOLO,GENTILONI SILVERI,GENTILONI SILVERI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p300637,GENTILONI SILVERI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p301485,MANUELA,GHIZZONI,GHIZZONI C F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301485,GHIZZONI,MANUELA
http://dati.camera.it/ocd/persona.rdf/p300480,ROBERTO,GIACHETTI,GIACHETTI T T T T T T T T T T T T T ,True,http://dati.camera.it/ocd/persona.rdf/p300480,GIACHETTI,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p305719,ANNA,GIACOBBE,GIACOBBE C F F F C F F C F F F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p301056,ANTONELLO,GIACOMELLI,GIACOMELLI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p301056,GIACOMELLI,ANTONELLO
http://dati.camera.it/ocd/persona.rdf/p301533,SESTINO,GIACOMONI,GIACOMONI F F A C C A A C F F A C F ,True,http://dati.camera.it/ocd/persona.rdf/p301533,GIACOMONI,SESTINO
http://dati.camera.it/ocd/persona.rdf/p302957,GABRIELLA,GIAMMANCO,GIAMMANCO ,True,http://dati.camera.it/ocd/persona.rdf/p302957,GIAMMANCO,GABRIELLA
http://dati.camera.it/ocd/persona.rdf/p305686,GIAN LUIGI,GIGLI,GIGLI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305686,GIGLI,GIAN LUIGI
http://dati.camera.it/ocd/persona.rdf/p305638,FEDERICO,GINATO,GINATO F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305638,GINATO,FEDERICO
http://dati.camera.it/ocd/persona.rdf/p302897,DARIO,GINEFRA,GINEFRA C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302897,GINEFRA,DARIO
http://dati.camera.it/ocd/persona.rdf/p302921,TOMMASO,GINOBLE,GINOBLE C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302921,GINOBLE,TOMMASO
http://dati.camera.it/ocd/persona.rdf/p306294,GIANCARLO,GIORDANO,GIORDANO GIANCARLO GIORDANO SILVIA F F F F F A F A F F A F A ,False,,,
http://dati.camera.it/ocd/persona.rdf/p50160,ALBERTO,GIORGETTI,GIORGETTI ALBERTO F F A C C A A C F F A C GIORGETTI GIANCARLO M M M M M M M M M M M M M ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305567,ANDREA,GIORGIS,GIORGIS C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305567,GIORGIS,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305511,GREGORIO,GITTI,GITTI ,True,http://dati.camera.it/ocd/persona.rdf/p305511,GITTI,GREGORIO
http://dati.camera.it/ocd/persona.rdf/p306200,FABRIZIA,GIULIANI,GIULIANI F C F F C F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306200,GIULIANI,FABRIZIA
http://dati.camera.it/ocd/persona.rdf/p305701,GIAMPIERO,GIULIETTI,GIULIETTI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305701,GIULIETTI,GIAMPIERO
http://dati.camera.it/ocd/persona.rdf/p302862,MARIALUISA,GNECCHI,GNECCHI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302862,GNECCHI,MARIALUISA
http://dati.camera.it/ocd/persona.rdf/p302128,SANDRO,GOZI,GOZI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302128,GOZI,SANDRO
http://dati.camera.it/ocd/persona.rdf/p305784,MARTA,GRANDE,GRANDE F F A F A F F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p305784,GRANDE,MARTA
http://dati.camera.it/ocd/persona.rdf/p301562,GEROLAMO,GRASSI,GRASSI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301562,GRASSI,GEROLAMO
http://dati.camera.it/ocd/persona.rdf/p305821,MONICA,GREGORI,GREGORI ,True,http://dati.camera.it/ocd/persona.rdf/p305821,GREGORI,MONICA
http://dati.camera.it/ocd/persona.rdf/p306008,CHIARA,GRIBAUDO,GRIBAUDO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306008,GRIBAUDO,CHIARA
http://dati.camera.it/ocd/persona.rdf/p306071,GIULIA,GRILLO,GRILLO F F F F A F A F F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p306071,GRILLO,GIULIA
http://dati.camera.it/ocd/persona.rdf/p301455,PAOLO,GRIMOLDI,GRIMOLDI ,True,http://dati.camera.it/ocd/persona.rdf/p301455,GRIMOLDI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p305557,GIUSEPPE,GUERINI,GUERINI GIUSEPPE C F F F C F F C F F F C F GUERINI LORENZO ,False,,,
http://dati.camera.it/ocd/persona.rdf/p34810,MAURO,GUERRA,GUERRA C F F F C F F C F F F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306582,GUIDO,GUIDESI,GUIDESI C A C C C A A F C F C A A ,True,http://dati.camera.it/ocd/persona.rdf/p306582,GUIDESI,GUIDO
http://dati.camera.it/ocd/persona.rdf/p306117,MARIA TINDARA,GULLO,GULLO ,True,http://dati.camera.it/ocd/persona.rdf/p306117,GULLO,MARIA TINDARA
http://dati.camera.it/ocd/persona.rdf/p306079,ITZHAK YORAM,GUTGELD,GUTGELD C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306079,GUTGELD,ITZHAK YORAM
http://dati.camera.it/ocd/persona.rdf/p306302,MARIA,IACONO,IACONO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306302,IACONO,MARIA
http://dati.camera.it/ocd/persona.rdf/p305746,CRISTIAN,IANNUZZI,IANNUZZI CRISTIAN F F F F F A F A F A F A IANNUZZI TINO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305746,IANNUZZI,CRISTIAN
http://dati.camera.it/ocd/persona.rdf/p305864,LEONARDO,IMPEGNO,IMPEGNO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305864,IMPEGNO,LEONARDO
http://dati.camera.it/ocd/persona.rdf/p305702,ANTONELLA,INCERTI,INCERTI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305702,INCERTI,ANTONELLA
http://dati.camera.it/ocd/persona.rdf/p305503,CRISTIAN,INVERNIZZI,INVERNIZZI C A C C C A A F C F C A A ,True,http://dati.camera.it/ocd/persona.rdf/p305503,INVERNIZZI,CRISTIAN
http://dati.camera.it/ocd/persona.rdf/p305952,VANNA,IORI,IORI C F F F C F F C F F F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306270,FLORIAN,KRONBICHLER,KRONBICHLER F F A F F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306270,KRONBICHLER,FLORIAN
http://dati.camera.it/ocd/persona.rdf/p305842,GIUSEPPE,L'ABBATE,L’ABBATE ,True,http://dati.camera.it/ocd/persona.rdf/p305842,L'ABBATE,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p305872,VINCENZA,LABRIOLA,LABRIOLA ,True,http://dati.camera.it/ocd/persona.rdf/p305872,LABRIOLA,VINCENZA
http://dati.camera.it/ocd/persona.rdf/p306266,LUIGI,LACQUANITI,LACQUANITI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306266,LACQUANITI,LUIGI
http://dati.camera.it/ocd/persona.rdf/p302773,PIETRO,LAFFRANCO,LAFFRANCO F F A C C C A C F F A C F ,True,http://dati.camera.it/ocd/persona.rdf/p302773,LAFFRANCO,PIETRO
http://dati.camera.it/ocd/persona.rdf/p306194,FRANCESCO,LAFORGIA,LAFORGIA C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306194,LAFORGIA,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p300442,GIORGIO,LAINATI,LAINATI F F F C C A A C F F A C F ,True,http://dati.camera.it/ocd/persona.rdf/p300442,LAINATI,GIORGIO
http://dati.camera.it/ocd/persona.rdf/p305662,MARCO,MARCOLIN,LA MARCA C F F F C F ,False,http://dati.camera.it/ocd/persona.rdf/p306253,LA MARCA,FRANCESCA
http://dati.camera.it/ocd/persona.rdf/p303072,COSIMO,LATRONICO,LATRONICO C F A C C A A C C F A C F ,True,http://dati.camera.it/ocd/persona.rdf/p303072,LATRONICO,COSIMO
http://dati.camera.it/ocd/persona.rdf/p305749,ENZO,LATTUCA,LATTUCA C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305749,LATTUCA,ENZO
http://dati.camera.it/ocd/persona.rdf/p306099,GIUSEPPE,LAURICELLA,LAURICELLA C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306099,LAURICELLA,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p306261,FABIO,LAVAGNO,LAVAGNO F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306261,LAVAGNO,FABIO
http://dati.camera.it/ocd/persona.rdf/p301480,DONATA,LENZI,LENZI C F F C F F F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301480,LENZI,DONATA
http://dati.camera.it/ocd/persona.rdf/p306220,GIANFRANCO,LIBRANDI,LIBRANDI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306220,LIBRANDI,GIANFRANCO
http://dati.camera.it/ocd/persona.rdf/p305982,MIRELLA,LIUZZI,LIUZZI ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306210,PIA ELDA,LOCATELLI,LOCATELLI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306210,LOCATELLI,PIA ELDA
http://dati.camera.it/ocd/persona.rdf/p305763,EMANUELE,LODOLINI,LODOLINI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305763,LODOLINI,EMANUELE
http://dati.camera.it/ocd/persona.rdf/p305788,ROBERTA,LOMBARDI,LOMBARDI ,True,http://dati.camera.it/ocd/persona.rdf/p305788,LOMBARDI,ROBERTA
http://dati.camera.it/ocd/persona.rdf/p303074,PIERO,LONGO,LONGO F F A C C A A A F F A C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306082,MARIALUCIA,LOREFICE,LOREFICE F F F F F A F A F F A F A 1 1 1 1 ,True,http://dati.camera.it/ocd/persona.rdf/p306082,LOREFICE,MARIALUCIA
http://dati.camera.it/ocd/persona.rdf/p302891,ALBERTO,LOSACCO,LOSACCO M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302891,LOSACCO,ALBERTO
http://dati.camera.it/ocd/persona.rdf/p306128,LUCA,LOTTI,LOTTI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306128,LOTTI,LUCA
http://dati.camera.it/ocd/persona.rdf/p306048,LOREDANA,LUPO,LUPO F F A F A F F A F A ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302789,MARIA ANNA,MADIA,MADIA M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302789,MADIA,MARIA ANNA
http://dati.camera.it/ocd/persona.rdf/p306861,ANDREA,MAESTRI,MAESTRI ANDREA F F F F F F F A F F F F F MAESTRI PATRIZIA C F F F C F F C F F F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306145,ERNESTO,MAGORNO,MAGORNO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306145,MAGORNO,ERNESTO
http://dati.camera.it/ocd/persona.rdf/p306310,PASQUALE,MAIETTA,MAIETTA ,True,http://dati.camera.it/ocd/persona.rdf/p306310,MAIETTA,PASQUALE
http://dati.camera.it/ocd/persona.rdf/p305673,GIANNA,MALISANI,MALISANI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305673,MALISANI,GIANNA
http://dati.camera.it/ocd/persona.rdf/p306212,SIMONA FLAVIA,MALPEZZI,MALPEZZI C F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306212,MALPEZZI,SIMONA FLAVIA
http://dati.camera.it/ocd/persona.rdf/p306119,ANDREA,MANCIULLI,MANCIULLI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306119,MANCIULLI,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305876,MASSIMILIANO,MANFREDI,MANFREDI F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305876,MANFREDI,MASSIMILIANO
http://dati.camera.it/ocd/persona.rdf/p306054,CLAUDIA,MANNINO,MANNINO F F A F A F F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p306054,MANNINO,CLAUDIA
http://dati.camera.it/ocd/persona.rdf/p305712,MATTEO,MANTERO,MANTERO F F F F A F A F F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p305712,MANTERO,MATTEO
http://dati.camera.it/ocd/persona.rdf/p305771,IRENE,MANZI,MANZI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305771,MANZI,IRENE
http://dati.camera.it/ocd/persona.rdf/p301467,DANIELE,MARANTELLI,MARANTELLI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301467,MARANTELLI,DANIELE
http://dati.camera.it/ocd/persona.rdf/p305802,MARIO,MARAZZITI,MARAZZITI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p305802,MARAZZITI,MARIO
http://dati.camera.it/ocd/persona.rdf/p305765,MARCO,MARCHETTI,MARCHETTI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305765,MARCHETTI,MARCO
http://dati.camera.it/ocd/persona.rdf/p301481,MAINO,MARCHI,MARCHI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301481,MARCHI,MAINO
http://dati.camera.it/ocd/persona.rdf/p305662,MARCO,MARCOLIN,MARCOLIN F F A F C A A C C F A F ,True,http://dati.camera.it/ocd/persona.rdf/p305662,MARCOLIN,MARCO
http://dati.camera.it/ocd/persona.rdf/p305662,MARCO,MARCOLIN,MARCON F F A F F F F C F F F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306018,RUDI FRANCO,MARGUERETTAZ,MARGUERETTAZ C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306018,MARGUERETTAZ,RUDI FRANCO
http://dati.camera.it/ocd/persona.rdf/p306185,MARIA,MARZANO,MARIANO C F F F C F F C F F F C F ,False,http://dati.camera.it/ocd/persona.rdf/p305935,MARIANO,ELISA
http://dati.camera.it/ocd/persona.rdf/p301435,ANTONIO,MAROTTA,MAROTTA C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301435,MAROTTA,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p302845,SIRO,MARROCU,MARROCU C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302845,MARROCU,SIRO
http://dati.camera.it/ocd/persona.rdf/p305813,UMBERTO,MARRONI,MARRONI ,True,http://dati.camera.it/ocd/persona.rdf/p305813,MARRONI,UMBERTO
http://dati.camera.it/ocd/persona.rdf/p300483,ANDREA,MARTELLA,MARTELLA C F F F C F F C F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p300483,MARTELLA,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305628,GIOVANNA,MARTELLI,MARTELLI F F A F F F F C F F F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p301492,MARCO,MARTINELLI,MARTINELLI ,True,http://dati.camera.it/ocd/persona.rdf/p301492,MARTINELLI,MARCO
http://dati.camera.it/ocd/persona.rdf/p37470,ANTONIO,MARTINO,MARTINO ANTONIO MARTINO PIERDOMENICO C F F C F F F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306080,MARIA,MARZANA,MARZANA F F F F F A A F F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p306080,MARZANA,MARIA
http://dati.camera.it/ocd/persona.rdf/p306185,MARIA,MARZANO,MARZANO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306185,MARZANO,MARIA
http://dati.camera.it/ocd/persona.rdf/p306723,FEDERICO,MASSA,MASSA F F C F F C F F F C ,True,http://dati.camera.it/ocd/persona.rdf/p306723,MASSA,FEDERICO
http://dati.camera.it/ocd/persona.rdf/p305887,ANTONIO,MATARRELLI,MATARRELLI F F F F F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305887,MATARRELLI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p305830,SALVATORE,MATARRESE,MATARRESE ,True,http://dati.camera.it/ocd/persona.rdf/p305830,MATARRESE,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p305573,DAVIDE,MATTIELLO,MATTIELLO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305573,MATTIELLO,DAVIDE
http://dati.camera.it/ocd/persona.rdf/p306176,MATTEO,MAURI,MAURI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306176,MAURI,MATTEO
http://dati.camera.it/ocd/persona.rdf/p305592,ANDREA,MAZZIOTTI DI CELSO,MAZZIOTTI DI CELSO C F F F C F F C F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305592,MAZZIOTTI DI CELSO,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305723,ALESSANDRO,MAZZOLI,MAZZOLI ,True,http://dati.camera.it/ocd/persona.rdf/p305723,MAZZOLI,ALESSANDRO
http://dati.camera.it/ocd/persona.rdf/p33730,GENEROSO,MELILLA,MELILLA F F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p33730,MELILLA,GENEROSO
http://dati.camera.it/ocd/persona.rdf/p305725,FABIO,MELILLI,MELILLI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305725,MELILLI,FABIO
http://dati.camera.it/ocd/persona.rdf/p302103,GIORGIA,MELONI,MELONI GIORGIA MELONI MARCO ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305817,MARCO,MICCOLI,MICCOLI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305817,MICCOLI,MARCO
http://dati.camera.it/ocd/persona.rdf/p305894,SALVATORE,MICILLO,MICILLO F F F F A F A F F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p305894,MICILLO,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p302164,GENNARO,MIGLIORE,MIGLIORE M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302164,MIGLIORE,GENNARO
http://dati.camera.it/ocd/persona.rdf/p300296,LORENA,MILANATO,MILANATO F F A C C A A C F F A C F ,True,http://dati.camera.it/ocd/persona.rdf/p300296,MILANATO,LORENA
http://dati.camera.it/ocd/persona.rdf/p302913,ANTONINO,MINARDO,MINARDO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302913,MINARDO,ANTONINO
http://dati.camera.it/ocd/persona.rdf/p306683,EMILIANO,MINNUCCI,MINNUCCI C F F F C F F ,True,http://dati.camera.it/ocd/persona.rdf/p306683,MINNUCCI,EMILIANO
http://dati.camera.it/ocd/persona.rdf/p301462,ANTONIO,MISIANI,MISIANI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301462,MISIANI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p302889,SALVATORE,MISURACA,MISURACA F C C F C C F F C C ,True,http://dati.camera.it/ocd/persona.rdf/p302889,MISURACA,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p305652,MICHELE,MOGNATO,MOGNATO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305652,MOGNATO,MICHELE
http://dati.camera.it/ocd/persona.rdf/p305986,BRUNO,MOLEA,MOLEA C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305986,MOLEA,BRUNO
http://dati.camera.it/ocd/persona.rdf/p302762,NICOLA,MOLTENI,MOLTENI C A C C C A A F C F C A A ,True,http://dati.camera.it/ocd/persona.rdf/p302762,MOLTENI,NICOLA
http://dati.camera.it/ocd/persona.rdf/p50047,FRANCESCO,MONACO,MONACO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p50047,MONACO,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p305509,GIOVANNI,MONCHIERO,MONCHIERO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305509,MONCHIERO,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p302248,COLOMBA,MONGIELLO,MONGIELLO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302248,MONGIELLO,COLOMBA
http://dati.camera.it/ocd/persona.rdf/p305860,DANIELE,MONTRONI,MONTRONI C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305860,MONTRONI,DANIELE
http://dati.camera.it/ocd/persona.rdf/p305780,ALESSIA,MORANI,MORANI F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305780,MORANI,ALESSIA
http://dati.camera.it/ocd/persona.rdf/p302794,ROBERTO,MORASSUT,MORASSUT F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302794,MORASSUT,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p305660,SARA,MORETTO,MORETTO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305660,MORETTO,SARA
http://dati.camera.it/ocd/persona.rdf/p306013,ANTONINO,MOSCATT,MOSCATT M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306013,MOSCATT,ANTONINO
http://dati.camera.it/ocd/persona.rdf/p302961,GIOVANNI CARLO FRANCESCO,MOTTOLA,MOTTOLA F F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302961,MOTTOLA,GIOVANNI CARLO FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p305962,MARA,MUCCI,MUCCI F F F A F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305962,MUCCI,MARA
http://dati.camera.it/ocd/persona.rdf/p306053,ROMINA,MURA,MURA ,True,http://dati.camera.it/ocd/persona.rdf/p306053,MURA,ROMINA
http://dati.camera.it/ocd/persona.rdf/p302858,DELIA,MURER,MURER C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302858,MURER,DELIA
http://dati.camera.it/ocd/persona.rdf/p301578,ALESSANDRO,NACCARATO,NACCARATO C F F F C F F C F F F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306193,MARTINA,NARDI,NARDI ,True,http://dati.camera.it/ocd/persona.rdf/p306193,NARDI,MARTINA
http://dati.camera.it/ocd/persona.rdf/p305642,GIULIA,NARDUOLO,NARDUOLO ,True,http://dati.camera.it/ocd/persona.rdf/p305642,NARDUOLO,GIULIA
http://dati.camera.it/ocd/persona.rdf/p302962,GAETANO,NASTRI,NASTRI A A ,True,http://dati.camera.it/ocd/persona.rdf/p302962,NASTRI,GAETANO
http://dati.camera.it/ocd/persona.rdf/p306109,DALILA,NESCI,NESCI F F A F A F F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p306109,NESCI,DALILA
http://dati.camera.it/ocd/persona.rdf/p301515,MARISA,NICCHI,NICCHI F F A F F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p301515,NICCHI,MARISA
http://dati.camera.it/ocd/persona.rdf/p305590,MICHELE,NICOLETTI,NICOLETTI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p305590,NICOLETTI,MICHELE
http://dati.camera.it/ocd/persona.rdf/p302837,SETTIMO,NIZZI,NIZZI ,True,http://dati.camera.it/ocd/persona.rdf/p302837,NIZZI,SETTIMO
http://dati.camera.it/ocd/persona.rdf/p306038,RICCARDO,NUTI,NUTI ,True,http://dati.camera.it/ocd/persona.rdf/p306038,NUTI,RICCARDO
http://dati.camera.it/ocd/persona.rdf/p302969,ROBERTO,OCCHIUTO,OCCHIUTO F F A C C A A C F F A C F ,True,http://dati.camera.it/ocd/persona.rdf/p302969,OCCHIUTO,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p305737,ROBERTA,OLIARO,OLIARO C F F F C F F C F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305737,OLIARO,ROBERTA
